0,1,acquaintance,2
1917,2154,family,32
1917,2165,acquaintance,30
1917,2172,family,49
1917,2179,acquaintance,38
1917,2184,colleague,16
1917,2188,family,38
1917,2190,acquaintance,54
1917,2200,friend,41
1917,2201,acquaintance,18
1917,2206,acquaintance,54
1917,2212,colleague,52
1917,2216,acquaintance,24
1917,2218,family,44
1917,2220,friend,13
1917,2229,friend,4
1917,2237,friend,96
1917,2240,family,57
1917,2244,acquaintance,86
1917,2253,acquaintance,72
1917,2257,acquaintance,46
1917,2258,family,59
1917,2261,acquaintance,14
1917,2266,friend,92
1917,2271,friend,86
1917,2275,friend,45
1917,2278,family,3
1917,2290,colleague,87
1917,2299,friend,85
1917,2300,acquaintance,50
1917,2307,friend,84
1917,2308,colleague,72
1917,2309,colleague,91
1917,2323,acquaintance,44
1917,2324,friend,80
1917,2326,acquaintance,2
1917,2329,family,18
1917,2331,colleague,34
1917,2334,family,39
1917,2339,family,14
1917,2340,family,35
1917,2347,colleague,26
1917,2352,colleague,77
1917,2353,acquaintance,8
1917,2354,friend,34
1917,2356,friend,67
1917,2359,acquaintance,62
1917,2363,colleague,37
1917,2369,friend,77
1917,2370,colleague,8
1917,2374,family,39
1917,2376,friend,43
1917,2381,colleague,2
1917,2386,colleague,28
1917,2391,family,94
1917,2395,acquaintance,10
1917,2404,colleague,87
1917,2407,friend,70
1917,2408,family,12
1917,2409,colleague,84
1917,2410,colleague,83
1917,2414,friend,62
1917,2418,acquaintance,44
1917,2423,family,1
1917,2428,family,55
1917,2429,acquaintance,10
1917,2430,family,1
1917,2433,family,29
1917,2460,acquaintance,7
1917,2462,acquaintance,16
1917,2464,family,18
1917,2467,friend,46
1917,2468,family,2
1917,2469,family,40
1917,2477,friend,94
1917,2478,friend,58
1917,2482,acquaintance,62
1917,2484,family,22
1917,2485,friend,39
1917,2492,friend,34
1917,2495,colleague,61
1917,2499,colleague,14
1917,2500,acquaintance,12
1917,2504,family,98
1917,2507,acquaintance,34
1917,2520,colleague,28
1917,2521,acquaintance,86
1917,2526,colleague,74
1917,2532,family,43
1917,2539,friend,38
1917,2542,family,39
1917,2543,friend,80
1917,2546,acquaintance,34
1917,2549,colleague,97
1917,2550,friend,18
1917,2551,colleague,92
1917,2553,friend,36
1917,2554,colleague,13
1917,2556,friend,67
1917,2559,friend,5
1917,2560,family,78
1917,2561,family,70
1917,2563,family,72
1917,2564,colleague,86
1917,2573,colleague,12
1917,2575,friend,100
1917,2576,friend,75
1917,2578,colleague,74
1917,2579,colleague,41
1917,2586,colleague,58
1917,2590,colleague,74
1917,2591,friend,8
1917,2593,acquaintance,4
1917,2600,colleague,3
1917,2601,colleague,13
1917,2602,friend,96
1917,2604,family,64
1917,2607,friend,17
1917,2611,family,6
1917,2613,acquaintance,11
1917,2615,family,51
1917,2619,friend,43
1917,2623,family,30
1917,2624,acquaintance,14
1917,2625,friend,29
1917,2630,colleague,74
1917,2631,family,73
1917,2638,friend,94
1917,2646,colleague,49
1917,2654,acquaintance,97
1917,2655,acquaintance,84
1918,1925,acquaintance,94
1918,1929,friend,98
1918,1938,acquaintance,87
1918,1941,colleague,52
1918,1943,family,62
1918,1946,colleague,35
1918,1962,friend,19
1918,1963,friend,90
1918,1971,acquaintance,85
1918,1979,acquaintance,45
1918,1983,family,62
1918,1984,acquaintance,78
1918,1985,friend,67
1918,1993,colleague,9
1918,1997,acquaintance,83
1918,2005,colleague,49
1918,2020,colleague,10
1918,2026,acquaintance,38
1918,2030,acquaintance,4
1918,2033,friend,23
1918,2043,colleague,11
1918,2045,colleague,26
1918,2046,friend,12
1918,2055,acquaintance,55
1918,2056,friend,31
1918,2059,family,57
1918,2064,family,75
1918,2069,family,10
1918,2073,acquaintance,15
1918,2074,friend,88
1918,2078,colleague,66
1918,2083,acquaintance,90
1918,2084,colleague,1
1918,2088,colleague,7
1918,2090,friend,8
1918,2093,family,87
1918,2095,acquaintance,6
1918,2098,acquaintance,36
1918,2104,colleague,71
1918,2108,acquaintance,25
1918,2109,acquaintance,78
1918,2112,family,52
1918,2115,colleague,31
1918,2118,acquaintance,1
1918,2121,acquaintance,55
1918,2123,friend,69
1918,2124,colleague,78
1918,2139,colleague,42
1918,2140,friend,27
1918,2142,colleague,40
1918,2154,acquaintance,28
1918,2165,family,81
1918,2172,friend,24
1918,2184,family,86
1918,2188,colleague,54
1918,2190,colleague,25
1918,2200,acquaintance,21
1918,2201,colleague,33
1918,2206,friend,98
1918,2212,acquaintance,96
1918,2213,friend,91
1918,2218,acquaintance,35
1918,2220,colleague,21
1918,2233,friend,67
1918,2240,acquaintance,81
1918,2244,colleague,89
1918,2257,family,29
1918,2261,friend,68
1918,2266,friend,18
1918,2271,friend,99
1918,2275,colleague,14
1918,2276,family,35
1918,2278,friend,82
1918,2287,friend,90
1918,2290,friend,65
1918,2299,family,96
1918,2300,acquaintance,88
1918,2308,friend,20
1918,2309,colleague,1
1918,2323,family,24
1918,2324,friend,75
1918,2326,colleague,12
1918,2329,acquaintance,46
1918,2331,friend,23
1918,2339,family,75
1918,2340,colleague,73
1918,2347,family,15
1918,2348,family,91
1918,2352,family,68
1918,2353,colleague,77
1918,2354,family,47
1918,2356,friend,100
1918,2369,family,58
1918,2374,friend,38
1918,2376,acquaintance,8
1918,2381,acquaintance,73
1918,2386,colleague,47
1918,2392,acquaintance,5
1918,2404,acquaintance,77
1918,2409,acquaintance,16
1918,2410,family,26
1918,2423,friend,12
1918,2430,friend,35
1918,2433,colleague,43
1918,2460,colleague,84
1918,2464,acquaintance,49
1918,2467,colleague,7
1918,2469,friend,38
1918,2482,family,46
1918,2484,family,2
1918,2485,friend,38
1918,2492,colleague,61
1918,2495,family,23
1918,2500,friend,60
1918,2504,family,46
1918,2506,acquaintance,81
1918,2507,colleague,80
1918,2520,friend,64
1918,2521,family,4
1918,2526,friend,99
1918,2532,friend,74
1918,2536,family,25
1918,2539,colleague,39
1918,2542,friend,1
1918,2543,family,60
1918,2546,acquaintance,79
1918,2549,family,29
1918,2551,colleague,22
1918,2552,colleague,98
1918,2553,colleague,94
1918,2554,acquaintance,73
1918,2559,family,38
1918,2560,colleague,73
1918,2561,friend,98
1918,2563,family,54
1918,2564,friend,83
1918,2573,colleague,25
1918,2574,colleague,99
1918,2578,family,62
1918,2579,acquaintance,71
1918,2586,acquaintance,61
1918,2590,colleague,70
1918,2591,family,75
1918,2593,friend,62
1918,2600,friend,78
1918,2601,colleague,23
1918,2602,acquaintance,23
1918,2604,acquaintance,48
1918,2607,acquaintance,27
1918,2611,colleague,75
1918,2615,family,58
1918,2619,acquaintance,44
1918,2623,colleague,62
1918,2624,family,33
1918,2625,friend,74
1918,2630,colleague,44
1918,2638,colleague,40
1918,2654,friend,76
1918,2655,acquaintance,63
1919,1921,family,45
1919,1927,colleague,75
1919,1931,friend,8
1919,1935,family,73
1919,1951,colleague,83
1919,1954,friend,85
1919,1958,family,10
1919,1968,colleague,71
1919,1972,acquaintance,38
1919,1973,acquaintance,4
1919,1980,colleague,4
1919,1995,acquaintance,6
1919,1998,friend,84
1919,1999,colleague,21
1919,2004,friend,18
1919,2006,family,99
1919,2011,colleague,43
1919,2016,friend,73
1919,2022,friend,2
1919,2024,colleague,86
1919,2025,colleague,76
1919,2061,friend,60
1919,2097,friend,41
1919,2143,friend,40
1919,2159,family,25
1919,2171,colleague,41
1919,2192,colleague,26
1919,2202,family,60
1919,2225,friend,17
1919,2284,family,24
1919,2297,family,91
1919,2341,colleague,10
1919,2346,family,57
1919,2364,family,96
1919,2365,friend,12
1919,2459,acquaintance,32
1919,2494,friend,95
1919,2538,family,36
1919,2583,family,92
1919,2585,acquaintance,7
1919,2620,acquaintance,35
1919,2626,family,29
1919,2627,friend,82
1919,2633,acquaintance,86
1919,2636,friend,1
1919,2640,acquaintance,89
1919,2645,colleague,56
1919,2647,friend,22
1919,2648,colleague,44
1919,2657,acquaintance,47
1919,2658,family,7
1919,2659,colleague,54
1919,2660,acquaintance,68
1920,1932,acquaintance,11
1920,1939,friend,44
1920,1940,family,18
1920,1941,acquaintance,92
1920,1945,acquaintance,57
1920,1948,family,83
1920,1955,acquaintance,68
1920,1959,acquaintance,79
1920,1987,family,94
1920,1994,family,25
1920,2007,family,2
1920,2010,colleague,44
1920,2028,family,80
1920,2032,family,1
1920,2038,family,27
1920,2039,family,89
1920,2042,family,4
1920,2047,acquaintance,88
1920,2052,acquaintance,40
1920,2053,family,68
1920,2054,acquaintance,49
1920,2062,colleague,95
1920,2068,colleague,99
1920,2071,colleague,93
1920,2072,friend,75
1920,2081,family,48
1920,2087,colleague,36
1920,2102,family,53
1920,2111,friend,17
1920,2117,friend,100
1920,2125,friend,21
1920,2127,friend,85
1920,2128,friend,60
1920,2134,family,70
1920,2135,friend,28
1920,2137,family,60
1920,2138,family,58
1920,2144,acquaintance,17
1920,2148,colleague,67
1920,2149,colleague,22
1920,2151,family,96
1920,2153,colleague,57
1920,2161,friend,15
1920,2180,family,57
1920,2183,colleague,84
1920,2187,colleague,55
1920,2191,acquaintance,18
1920,2194,friend,41
1920,2196,colleague,39
1920,2199,acquaintance,54
1920,2215,friend,96
1920,2223,colleague,76
1920,2224,acquaintance,83
1920,2235,colleague,58
1920,2241,family,65
1920,2246,colleague,89
1920,2247,acquaintance,57
1920,2250,acquaintance,44
1920,2259,colleague,46
1920,2267,colleague,62
1920,2279,acquaintance,46
1920,2282,colleague,56
1920,2283,friend,21
1920,2285,family,86
1920,2292,family,31
1920,2293,colleague,68
1920,2294,family,86
1920,2302,colleague,53
1920,2315,acquaintance,27
1920,2319,colleague,34
1920,2327,colleague,24
1920,2328,family,55
1920,2332,family,92
1920,2333,friend,34
1920,2336,family,62
1920,2338,colleague,19
1920,2343,acquaintance,87
1920,2347,friend,42
1920,2351,acquaintance,76
1920,2372,acquaintance,4
1920,2384,acquaintance,86
1920,2385,friend,5
1920,2398,acquaintance,22
1920,2399,acquaintance,15
1920,2420,colleague,3
1920,2434,colleague,87
1920,2438,friend,31
1920,2458,family,68
1920,2461,acquaintance,44
1920,2463,colleague,86
1920,2465,family,74
1920,2468,family,60
1920,2471,family,82
1920,2472,acquaintance,28
1920,2475,acquaintance,78
1920,2502,friend,60
1920,2508,friend,8
1920,2509,friend,25
1920,2510,friend,53
1920,2511,friend,59
1920,2512,acquaintance,8
1920,2516,acquaintance,60
1920,2533,family,28
1920,2543,friend,98
1920,2547,family,39
1920,2555,friend,39
1920,2567,friend,94
1920,2582,family,60
1920,2592,colleague,30
1920,2597,family,71
1920,2598,acquaintance,18
1920,2608,acquaintance,34
1920,2609,acquaintance,69
1920,2616,friend,94
1920,2617,family,78
1920,2629,colleague,81
1920,2643,acquaintance,50
1920,2649,colleague,11
1920,2653,family,18
1921,1935,colleague,23
1921,1951,colleague,8
1921,1954,colleague,60
1921,1968,family,6
1921,1973,friend,29
1921,1980,family,30
1921,2001,colleague,35
1921,2004,acquaintance,78
1921,2009,friend,66
1921,2013,acquaintance,58
1921,2022,friend,51
1921,2024,friend,64
1921,2025,family,78
1921,2027,acquaintance,30
1921,2061,colleague,23
1921,2116,colleague,59
1921,2143,acquaintance,34
1921,2159,acquaintance,26
1921,2202,family,81
1921,2297,friend,58
1921,2365,friend,55
1921,2378,colleague,15
1921,2447,family,45
1921,2459,family,48
1921,2472,family,30
1921,2533,acquaintance,88
1921,2585,friend,97
1921,2620,family,44
1921,2627,colleague,66
1921,2633,acquaintance,40
1921,2636,friend,73
1921,2639,colleague,50
1921,2640,friend,50
1921,2647,acquaintance,49
1921,2648,acquaintance,100
1921,2657,colleague,97
1921,2658,friend,2
1921,2659,colleague,9
1922,1990,family,37
1922,2107,family,35
1922,2120,friend,73
1922,2126,family,46
1922,2129,colleague,36
1922,2156,friend,66
1922,2160,colleague,38
1922,2317,colleague,20
1922,2341,friend,1
1922,2412,friend,41
1922,2424,acquaintance,23
1922,2455,family,23
1922,2587,friend,92
1923,1944,family,96
1923,1945,colleague,72
1923,1964,family,1
1923,2029,family,48
1923,2031,family,45
1923,2032,family,9
1923,2038,friend,83
1923,2047,friend,2
1923,2117,colleague,53
1923,2133,acquaintance,22
1923,2141,friend,80
1923,2145,family,13
1923,2155,friend,18
1923,2163,colleague,3
1923,2174,acquaintance,27
1923,2176,family,14
1923,2185,colleague,67
1923,2205,family,60
1923,2209,family,59
1923,2211,friend,42
1923,2226,friend,1
1923,2241,friend,25
1923,2242,acquaintance,41
1923,2247,friend,1
1923,2254,family,73
1923,2270,colleague,23
1923,2272,friend,34
1923,2273,colleague,64
1923,2289,colleague,17
1923,2310,colleague,38
1923,2318,friend,51
1923,2325,family,51
1923,2328,acquaintance,71
1923,2362,friend,47
1923,2406,acquaintance,57
1923,2416,family,92
1923,2419,colleague,58
1923,2425,friend,22
1923,2434,colleague,90
1923,2452,friend,36
1923,2475,acquaintance,47
1923,2480,acquaintance,9
1923,2491,acquaintance,66
1923,2493,family,15
1923,2498,family,95
1923,2511,friend,93
1923,2518,colleague,18
1923,2525,acquaintance,52
1923,2557,friend,72
1923,2581,acquaintance,33
1923,2603,acquaintance,97
1923,2610,acquaintance,59
1923,2637,friend,29
1923,2641,friend,16
1923,2642,colleague,81
1924,1988,acquaintance,86
1924,2207,colleague,8
1924,2259,friend,41
1924,2401,family,65
1924,2622,friend,23
1925,1929,colleague,11
1925,1942,acquaintance,39
1925,1946,family,57
1925,1966,colleague,80
1925,1971,friend,92
1925,1979,friend,67
1925,1983,colleague,30
1925,1984,colleague,10
1925,1985,colleague,78
1925,1993,friend,9
1925,2026,family,45
1925,2030,family,52
1925,2037,acquaintance,4
1925,2043,colleague,59
1925,2045,acquaintance,14
1925,2056,acquaintance,100
1925,2058,acquaintance,65
1925,2069,friend,78
1925,2073,family,70
1925,2078,friend,80
1925,2083,colleague,96
1925,2084,colleague,66
1925,2088,friend,82
1925,2095,colleague,15
1925,2098,family,15
1925,2104,colleague,41
1925,2109,acquaintance,91
1925,2112,colleague,31
1925,2118,colleague,28
1925,2122,acquaintance,80
1925,2123,friend,60
1925,2124,acquaintance,70
1925,2140,colleague,85
1925,2142,friend,33
1925,2150,family,55
1925,2164,friend,1
1925,2165,acquaintance,81
1925,2172,family,62
1925,2184,family,33
1925,2188,family,85
1925,2190,friend,27
1925,2200,family,64
1925,2201,acquaintance,55
1925,2206,colleague,74
1925,2212,acquaintance,31
1925,2218,acquaintance,100
1925,2229,acquaintance,25
1925,2233,colleague,75
1925,2240,family,11
1925,2244,acquaintance,66
1925,2257,family,99
1925,2266,colleague,79
1925,2271,friend,32
1925,2275,colleague,64
1925,2278,colleague,75
1925,2290,acquaintance,78
1925,2299,colleague,43
1925,2300,colleague,62
1925,2323,acquaintance,79
1925,2324,colleague,27
1925,2329,family,35
1925,2333,acquaintance,36
1925,2339,family,32
1925,2340,family,10
1925,2347,acquaintance,9
1925,2348,colleague,25
1925,2352,friend,32
1925,2356,acquaintance,71
1925,2369,friend,28
1925,2374,acquaintance,23
1925,2376,friend,41
1925,2381,colleague,93
1925,2395,friend,42
1925,2409,colleague,16
1925,2410,family,66
1925,2414,friend,62
1925,2423,colleague,32
1925,2430,colleague,68
1925,2464,friend,87
1925,2485,friend,84
1925,2492,acquaintance,22
1925,2495,acquaintance,50
1925,2500,colleague,88
1925,2504,friend,77
1925,2506,acquaintance,31
1925,2507,colleague,13
1925,2520,colleague,23
1925,2521,colleague,100
1925,2536,family,12
1925,2542,family,19
1925,2543,friend,57
1925,2549,friend,79
1925,2550,friend,27
1925,2551,family,29
1925,2552,friend,24
1925,2553,friend,18
1925,2554,friend,68
1925,2559,family,98
1925,2560,friend,19
1925,2561,family,22
1925,2563,acquaintance,83
1925,2564,family,26
1925,2573,friend,82
1925,2578,family,79
1925,2579,colleague,86
1925,2586,acquaintance,80
1925,2590,colleague,16
1925,2593,colleague,20
1925,2600,family,51
1925,2601,colleague,75
1925,2602,acquaintance,11
1925,2604,family,24
1925,2607,family,9
1925,2611,friend,14
1925,2615,friend,55
1925,2619,acquaintance,50
1925,2624,family,76
1925,2625,colleague,79
1925,2630,family,63
1925,2638,acquaintance,50
1925,2654,family,31
1925,2655,friend,77
1926,1932,colleague,53
1926,1941,acquaintance,39
1926,1945,colleague,66
1926,1947,family,59
1926,1954,acquaintance,5
1926,1955,family,74
1926,1959,acquaintance,21
1926,1964,family,33
1926,1970,colleague,22
1926,2002,acquaintance,33
1926,2007,colleague,40
1926,2026,acquaintance,63
1926,2031,colleague,89
1926,2032,family,30
1926,2036,family,33
1926,2038,family,65
1926,2039,colleague,35
1926,2047,colleague,15
1926,2053,friend,80
1926,2054,family,9
1926,2068,acquaintance,9
1926,2071,colleague,38
1926,2072,colleague,74
1926,2081,family,1
1926,2082,friend,86
1926,2085,acquaintance,77
1926,2087,family,57
1926,2101,friend,32
1926,2102,family,86
1926,2111,friend,39
1926,2125,family,67
1926,2127,acquaintance,76
1926,2133,acquaintance,91
1926,2134,friend,87
1926,2138,family,94
1926,2145,family,30
1926,2149,colleague,46
1926,2153,acquaintance,87
1926,2161,colleague,73
1926,2169,colleague,21
1926,2174,acquaintance,11
1926,2176,acquaintance,74
1926,2183,acquaintance,58
1926,2186,acquaintance,62
1926,2187,colleague,49
1926,2189,acquaintance,14
1926,2191,friend,40
1926,2194,friend,26
1926,2199,colleague,1
1926,2205,acquaintance,72
1926,2209,family,91
1926,2211,family,42
1926,2214,friend,93
1926,2223,colleague,94
1926,2224,colleague,6
1926,2226,family,79
1926,2232,family,63
1926,2235,friend,7
1926,2241,family,29
1926,2246,family,2
1926,2247,acquaintance,64
1926,2254,family,56
1926,2259,colleague,33
1926,2264,family,35
1926,2267,acquaintance,31
1926,2268,acquaintance,87
1926,2273,family,82
1926,2279,family,78
1926,2280,family,3
1926,2282,colleague,59
1926,2283,friend,72
1926,2285,acquaintance,95
1926,2289,family,44
1926,2291,colleague,99
1926,2292,family,81
1926,2296,friend,95
1926,2302,colleague,10
1926,2304,family,84
1926,2313,family,2
1926,2318,acquaintance,97
1926,2319,colleague,67
1926,2322,acquaintance,7
1926,2325,acquaintance,37
1926,2327,family,71
1926,2328,acquaintance,32
1926,2333,colleague,40
1926,2336,family,24
1926,2338,friend,58
1926,2345,colleague,52
1926,2347,friend,20
1926,2366,acquaintance,1
1926,2367,acquaintance,52
1926,2368,family,18
1926,2379,acquaintance,19
1926,2384,acquaintance,73
1926,2394,family,75
1926,2396,colleague,100
1926,2398,colleague,46
1926,2406,acquaintance,2
1926,2417,family,56
1926,2419,friend,85
1926,2451,friend,57
1926,2458,friend,77
1926,2461,friend,19
1926,2463,acquaintance,23
1926,2471,acquaintance,77
1926,2472,acquaintance,42
1926,2473,acquaintance,63
1926,2475,colleague,1
1926,2491,friend,18
1926,2498,family,33
1926,2508,acquaintance,22
1926,2509,family,65
1926,2510,family,64
1926,2511,friend,33
1926,2537,acquaintance,74
1926,2543,friend,62
1926,2547,colleague,29
1926,2555,colleague,54
1926,2566,friend,35
1926,2567,acquaintance,26
1926,2589,acquaintance,8
1926,2594,family,7
1926,2597,colleague,89
1926,2598,family,59
1926,2608,friend,38
1926,2610,family,31
1926,2612,family,83
1926,2617,family,8
1926,2642,friend,49
1926,2649,colleague,47
1927,1928,acquaintance,22
1927,1931,colleague,91
1927,1935,acquaintance,90
1927,1951,friend,61
1927,1954,family,84
1927,1957,colleague,45
1927,1958,family,35
1927,1972,colleague,99
1927,1973,acquaintance,40
1927,1980,colleague,82
1927,1991,family,14
1927,1995,friend,22
1927,1999,friend,42
1927,2000,acquaintance,15
1927,2001,family,46
1927,2004,friend,39
1927,2006,friend,76
1927,2011,colleague,18
1927,2018,friend,88
1927,2022,acquaintance,81
1927,2024,colleague,84
1927,2027,colleague,9
1927,2061,acquaintance,47
1927,2097,friend,33
1927,2157,family,43
1927,2159,friend,96
1927,2171,acquaintance,28
1927,2192,family,30
1927,2202,acquaintance,88
1927,2225,acquaintance,85
1927,2284,acquaintance,92
1927,2297,friend,23
1927,2337,colleague,9
1927,2346,friend,17
1927,2364,colleague,71
1927,2365,acquaintance,28
1927,2378,colleague,86
1927,2435,acquaintance,90
1927,2447,colleague,23
1927,2459,family,82
1927,2538,acquaintance,91
1927,2583,acquaintance,31
1927,2585,friend,72
1927,2620,acquaintance,40
1927,2627,colleague,36
1927,2640,friend,25
1927,2647,acquaintance,62
1927,2648,acquaintance,43
1927,2657,family,18
1927,2658,colleague,72
1927,2659,family,45
1927,2660,family,61
1928,1951,colleague,37
1928,1972,acquaintance,97
1928,1973,friend,44
1928,1976,family,57
1928,1995,friend,25
1928,1998,acquaintance,64
1928,2009,family,86
1928,2013,colleague,71
1928,2018,friend,85
1928,2027,colleague,56
1928,2157,family,86
1928,2171,acquaintance,36
1928,2268,friend,14
1928,2284,colleague,40
1928,2378,family,33
1928,2417,colleague,9
1928,2447,friend,86
1928,2459,family,90
1928,2538,friend,87
1928,2620,colleague,6
1928,2640,acquaintance,44
1929,1938,colleague,3
1929,1943,colleague,90
1929,1946,colleague,97
1929,1962,colleague,9
1929,1963,friend,38
1929,1966,colleague,8
1929,1971,colleague,89
1929,1979,friend,94
1929,1983,colleague,25
1929,1984,friend,9
1929,1985,acquaintance,41
1929,1993,family,53
1929,2005,family,62
1929,2020,colleague,76
1929,2030,colleague,29
1929,2033,acquaintance,18
1929,2037,colleague,11
1929,2040,friend,30
1929,2043,family,5
1929,2045,family,15
1929,2046,colleague,14
1929,2059,friend,29
1929,2064,colleague,45
1929,2073,family,31
1929,2077,acquaintance,84
1929,2078,colleague,12
1929,2083,family,29
1929,2086,friend,48
1929,2088,friend,5
1929,2090,friend,28
1929,2093,family,39
1929,2095,family,79
1929,2103,family,15
1929,2104,colleague,34
1929,2108,colleague,62
1929,2109,family,21
1929,2112,family,20
1929,2115,acquaintance,4
1929,2118,family,37
1929,2121,family,21
1929,2122,friend,68
1929,2123,colleague,55
1929,2124,family,45
1929,2131,colleague,77
1929,2139,family,16
1929,2140,friend,43
1929,2142,colleague,60
1929,2150,acquaintance,32
1929,2154,family,10
1929,2164,friend,50
1929,2172,colleague,13
1929,2184,colleague,17
1929,2188,family,37
1929,2190,family,19
1929,2200,acquaintance,78
1929,2201,acquaintance,69
1929,2206,colleague,71
1929,2218,colleague,42
1929,2220,family,12
1929,2229,friend,91
1929,2233,family,58
1929,2240,acquaintance,22
1929,2244,acquaintance,61
1929,2253,friend,85
1929,2257,acquaintance,77
1929,2258,colleague,79
1929,2266,acquaintance,38
1929,2271,friend,91
1929,2275,acquaintance,98
1929,2278,acquaintance,78
1929,2287,colleague,96
1929,2290,friend,68
1929,2306,acquaintance,97
1929,2308,colleague,55
1929,2309,acquaintance,83
1929,2323,colleague,93
1929,2324,acquaintance,22
1929,2326,acquaintance,21
1929,2329,colleague,7
1929,2331,family,2
1929,2339,family,76
1929,2340,colleague,54
1929,2347,family,11
1929,2352,acquaintance,8
1929,2354,family,38
1929,2356,colleague,9
1929,2359,colleague,43
1929,2369,acquaintance,97
1929,2370,friend,8
1929,2374,friend,29
1929,2376,colleague,29
1929,2381,friend,39
1929,2392,friend,3
1929,2395,acquaintance,92
1929,2408,acquaintance,4
1929,2409,acquaintance,20
1929,2410,colleague,77
1929,2414,colleague,74
1929,2418,acquaintance,34
1929,2423,family,32
1929,2428,acquaintance,31
1929,2430,colleague,13
1929,2433,family,81
1929,2446,colleague,61
1929,2462,acquaintance,49
1929,2464,colleague,69
1929,2467,colleague,33
1929,2468,colleague,15
1929,2482,acquaintance,62
1929,2484,acquaintance,77
1929,2485,acquaintance,28
1929,2492,colleague,48
1929,2500,colleague,18
1929,2504,friend,40
1929,2507,colleague,22
1929,2520,acquaintance,31
1929,2536,acquaintance,41
1929,2542,colleague,3
1929,2549,colleague,64
1929,2551,friend,17
1929,2552,friend,80
1929,2553,family,32
1929,2556,acquaintance,65
1929,2559,family,45
1929,2560,colleague,70
1929,2561,friend,92
1929,2564,colleague,33
1929,2573,family,57
1929,2574,family,17
1929,2578,acquaintance,82
1929,2586,colleague,62
1929,2590,family,27
1929,2591,colleague,45
1929,2593,family,22
1929,2601,friend,19
1929,2602,friend,58
1929,2604,acquaintance,31
1929,2607,acquaintance,90
1929,2615,colleague,92
1929,2619,acquaintance,70
1929,2624,friend,43
1929,2625,acquaintance,44
1929,2630,friend,9
1929,2638,colleague,65
1929,2646,acquaintance,39
1929,2654,friend,26
1929,2655,acquaintance,24
1930,1975,colleague,67
1930,2035,friend,98
1930,2047,friend,72
1930,2049,colleague,13
1930,2117,acquaintance,87
1930,2129,friend,69
1930,2260,friend,51
1930,2286,family,68
1930,2313,acquaintance,69
1930,2335,acquaintance,65
1930,2397,family,8
1930,2411,acquaintance,82
1931,1935,friend,69
1931,1954,family,20
1931,1957,friend,79
1931,1968,acquaintance,57
1931,1972,colleague,44
1931,1973,friend,46
1931,1976,family,1
1931,1980,colleague,21
1931,1991,friend,93
1931,1995,acquaintance,72
1931,1998,friend,37
1931,2001,friend,83
1931,2004,friend,8
1931,2006,acquaintance,16
1931,2009,colleague,90
1931,2011,family,32
1931,2016,family,55
1931,2022,friend,59
1931,2024,acquaintance,75
1931,2025,colleague,38
1931,2061,acquaintance,31
1931,2116,friend,28
1931,2143,acquaintance,38
1931,2159,colleague,11
1931,2192,family,65
1931,2202,colleague,59
1931,2225,colleague,51
1931,2364,acquaintance,49
1931,2620,acquaintance,66
1931,2626,friend,2
1931,2627,friend,17
1931,2633,acquaintance,53
1931,2657,colleague,94
1931,2658,family,7
1931,2659,friend,45
1932,1941,acquaintance,44
1932,1945,friend,73
1932,1947,acquaintance,87
1932,1948,family,50
1932,1994,friend,20
1932,2002,friend,44
1932,2007,colleague,87
1932,2010,colleague,2
1932,2028,colleague,23
1932,2032,friend,89
1932,2039,family,46
1932,2042,acquaintance,47
1932,2047,acquaintance,59
1932,2052,acquaintance,57
1932,2068,colleague,15
1932,2071,family,96
1932,2072,friend,83
1932,2081,acquaintance,48
1932,2087,family,1
1932,2111,family,51
1932,2117,acquaintance,25
1932,2125,acquaintance,25
1932,2127,colleague,36
1932,2134,family,35
1932,2135,friend,1
1932,2138,colleague,41
1932,2144,family,18
1932,2148,friend,46
1932,2149,family,37
1932,2151,family,17
1932,2153,family,24
1932,2180,friend,60
1932,2183,family,71
1932,2187,acquaintance,39
1932,2189,friend,20
1932,2191,friend,29
1932,2194,acquaintance,81
1932,2196,friend,13
1932,2199,family,41
1932,2223,colleague,61
1932,2224,family,56
1932,2241,friend,54
1932,2246,acquaintance,25
1932,2247,colleague,67
1932,2264,family,45
1932,2279,friend,87
1932,2282,friend,54
1932,2283,acquaintance,99
1932,2289,acquaintance,45
1932,2292,acquaintance,54
1932,2302,friend,91
1932,2315,friend,16
1932,2332,acquaintance,91
1932,2333,friend,41
1932,2336,colleague,3
1932,2338,family,91
1932,2347,acquaintance,80
1932,2351,acquaintance,61
1932,2368,colleague,90
1932,2372,colleague,9
1932,2384,colleague,42
1932,2398,acquaintance,99
1932,2420,friend,79
1932,2445,acquaintance,33
1932,2461,friend,82
1932,2463,family,53
1932,2465,friend,9
1932,2471,acquaintance,25
1932,2475,acquaintance,40
1932,2508,family,42
1932,2510,friend,33
1932,2511,family,71
1932,2512,acquaintance,42
1932,2516,colleague,43
1932,2533,colleague,46
1932,2543,colleague,49
1932,2555,friend,82
1932,2567,friend,69
1932,2582,family,73
1932,2589,acquaintance,54
1932,2592,family,56
1932,2597,family,28
1932,2598,friend,16
1932,2609,family,36
1932,2629,family,77
1932,2643,family,63
1932,2649,colleague,13
1932,2653,friend,99
1933,2120,family,73
1933,2126,acquaintance,31
1933,2129,acquaintance,16
1933,2160,colleague,52
1933,2317,friend,44
1933,2360,colleague,82
1933,2488,acquaintance,6
1933,2497,acquaintance,39
1933,2577,family,64
